,input_text,id,locations,loc_spans,coord_points,input_order
34,"Japanin pääministeri: Meneillään sodanjälkeisen ajan pahin kriisi – Wikiuutiset
13. maaliskuuta 2011
Japanin pääministerin Naoto Kanin mielestä maassa perjantaina sattunut maanjäristys ja sitä seuranneet tsunamit ja ydinvoimalaitosten onnettomuudet muodostavat sodan jälkeisten vuosien pahimman kriisin Japanissa.
Tänään japanilaisasiantuntijat arvioivat perjantaisen järistyksen voimakkuudeksi 9,0 momenttimagnitudiasteikolla, mikä tarkoittaa kaksi kertaa voimakkaampaa kuin aiempi arvio 8,8. Järistys oli Japanin historian voimakkain.
Fukushiman ykkösvoimalan ydinreaktoreissa numero 1 ja 3 on reaktorisydämen sulamisen vaara maanjäristyksen aiheuttamien toimintahäiriöiden vuoksi. Fukushiman kahden ydinvoimalan lähialueilta on evakuoitu eri lähteiden mukaan 130 000–yli 200 000 ihmistä. Sähköä joudutaan Japanissa säännöstelemään huomisesta lähtien.
Pelkästään Miyagin prefektuurissa 10 000 ihmisen pelätään kuolleen. Vahvistettuja kuolemia on 1 500 (13.3. kello 18.10 UTC), useimmat heistä lienevät hukkuneet tsunamin takia. Maanjäristyksen keskusta lähimmän miljoonakaupungin Sendain Internet-sivujen mukaan 1,4 miljoonaa kotia on vailla sähköä ja puoli miljoonaa vailla vettä. Useat kaupungit ovat YLE Uutisten mukaan tuhoutuneet täysin hyökyaaltojen pyyhkäiseminä.
","https://fi.wikinews.org/wiki/Japanin_p%C3%A4%C3%A4ministeri:_Meneill%C3%A4%C3%A4n_sodanj%C3%A4lkeisen_ajan_pahin_kriisi
",Sendain,"(1083, 1090)","(140.86667, 38.26667)",34
35,"Urpilainen: Kolmen suurimman hallitus ei itsestäänselvyys – Wikiuutiset
19. huhtikuuta 2011
Puoluejohtaja Jutta Urpilainen (sd.) antoi Keskipohjanmaalle lausunnon, jonka mukaan SDP:n, kokoomuksen ja Perussuomalaisten muodostama hallitus ei ole itsestäänselvyys. Ainoastaan Perussuomalaisten on Urpilaisen mielestä väistämättä päästävä hallitukseen vaalituloksen perusteella. Tänään Urpilainen kuitenkin kertoi YLE Uutisille, että kolmen suurimman puolueen hallitus on hallitusneuvottelujen lähtökohta.
Hallitusneuvotteluja johtava suurimman puolueen kokoomuksen puheenjohtaja Jyrki Katainen on sanonut, että kolmen suurimman puolueen muodostama hallitus olisi äänestystuloksen mukainen ja hyvin todennäköinen vaihtoehto. Kaikissa hallituksissa vuoden 1975 jälkeen ollut RKP ei Perussuomalaisten puheenjohtajan Timo Soinin ja kansanedustaja Eero Heinäluoman (sd.) mukaan välttämättä ole mukana tulevassa hallituksessa. Uusi Suomi arvelee, että kokoomus haluaa RKP:n hallitukseen, mutta kokoomuksen puheenjohtaja Katainen ei paljastanut Helsingin Sanomille näkemystään RKP:n mukanaolosta.
Kokoomus on sunnuntaisten vaalien jälkeen suurin puolue 44 kansanedustajan vahvuisena. Toisena tulee SDP 42 edustajalla. Perussuomalaiset nousi eduskunnan pienimmästä puolueesta kolmanneksi suurimmaksi ja sai 39 kansanedustajaa.
SDP haluaa, että Euroopan talouskriisin hoidossa vastuuta pannaan jotenkin sijoittajien harteille. Urpilaisen mukaan Perussuomalaiset ovat tässä asiassa lähempänä SDP:tä kuin kokoomus, ja luvassa on kovaa vääntöä asiasta hallitusneuvotteluissa.
","https://fi.wikinews.org/wiki/Urpilainen:_Kolmen_suurimman_hallitus_ei_itsest%C3%A4%C3%A4nselvyys
",Euroopan,"(1334, 1342)","(5.75, 52.25)",35
36,"Tällainen on Suomen uusi hallitus – Wikiuutiset
18. kesäkuuta 2011
Pitkien ja vaikeiden hallitusneuvottelujen päätteeksi ministerinsalkut on jaettu puolueiden kesken. Uuden hallituksen muodostavat kokoomus, SDP, vihreät, RKP, Vasemmistoliitto ja kristillisdemokraatit. Ministerijako on seuraava:
Ministerien määrää on supistettu yhdellä 19:ään. Viestintä- ja asuntoministerien tehtävät on yhdistetty.
Kokoomuksen, SDP:n ja kristillisdemokraattien ministerinimitykset selvisivät tänään. Muidenkaan puolueiden tiedonantoja ei tarvinne kauan odotella.
RKP:n puheenjohtaja Stefan Wallin kiitteli puoluekokouksessa Espoossa, että puolue voi tulevina vuosina vaikuttaa valtakunnan politiikan ytimessä saatuaan johdettavakseen kaksi kokonaista ministeriötä ensimmäistä kertaa 20 vuoteen. Hufvudstadsbladet arvaa, että Wallin ottaisi puolustusministerin paikan ja oikeusministeriksi pääsisi joko Anna-Maja Henriksson tai vanhan hallituksen maahanmuutto- ja Eurooppa-ministeri Astrid Thors.
Vihreiden uusi puheenjohtaja Ville Niinistö tulee ottamaan toisen puolueensa ministerinsalkuista. Hufvudstadsbladet arvelee hänen ryhtyvän ympäristöministeriksi, ja ulkoministeriön kehitysyhteistyöministeriksi lehti veikkaa Heidi Hautalaa tai Anni Sinnemäkeä.
18. kesäkuuta 2011 kello 15.03 (UTC) Lisätty SDP:n ministerien nimet.
","https://fi.wikinews.org/wiki/T%C3%A4llainen_on_Suomen_uusi_hallitus
",Suomen,"(13, 19)","(26.0, 64.0)",36
36,"Tällainen on Suomen uusi hallitus – Wikiuutiset
18. kesäkuuta 2011
Pitkien ja vaikeiden hallitusneuvottelujen päätteeksi ministerinsalkut on jaettu puolueiden kesken. Uuden hallituksen muodostavat kokoomus, SDP, vihreät, RKP, Vasemmistoliitto ja kristillisdemokraatit. Ministerijako on seuraava:
Ministerien määrää on supistettu yhdellä 19:ään. Viestintä- ja asuntoministerien tehtävät on yhdistetty.
Kokoomuksen, SDP:n ja kristillisdemokraattien ministerinimitykset selvisivät tänään. Muidenkaan puolueiden tiedonantoja ei tarvinne kauan odotella.
RKP:n puheenjohtaja Stefan Wallin kiitteli puoluekokouksessa Espoossa, että puolue voi tulevina vuosina vaikuttaa valtakunnan politiikan ytimessä saatuaan johdettavakseen kaksi kokonaista ministeriötä ensimmäistä kertaa 20 vuoteen. Hufvudstadsbladet arvaa, että Wallin ottaisi puolustusministerin paikan ja oikeusministeriksi pääsisi joko Anna-Maja Henriksson tai vanhan hallituksen maahanmuutto- ja Eurooppa-ministeri Astrid Thors.
Vihreiden uusi puheenjohtaja Ville Niinistö tulee ottamaan toisen puolueensa ministerinsalkuista. Hufvudstadsbladet arvelee hänen ryhtyvän ympäristöministeriksi, ja ulkoministeriön kehitysyhteistyöministeriksi lehti veikkaa Heidi Hautalaa tai Anni Sinnemäkeä.
18. kesäkuuta 2011 kello 15.03 (UTC) Lisätty SDP:n ministerien nimet.
","https://fi.wikinews.org/wiki/T%C3%A4llainen_on_Suomen_uusi_hallitus
",Espoossa,"(611, 619)","(24.66667, 60.25)",36
37,"Ainakin 93 kuollut Norjan tragediassa – Wikiuutiset
24. heinäkuuta 2011
Norjassa perjantaina tehdyn pommi-iskun ja ampumisten kuolonuhreja on vahvistettu olevan 93. Lisäksi tiettävästi viisi henkeä on kadoksissa, eikä poliisi usko heidän löytyvän enää elossa. Kuolonuhreista seitsemän kuoli räjähdyksissä Oslossa Norjan hallituksen rakennusten luona ja 85 ammuttiin kuoliaaksi työväenpuolueen nuorisojärjestön leirillä Utøyan saarella. Yksi uhreista haavoittui Utøyalla ja kuoli tänään Oslon keskussairaalassa.
67 ihmistä haavoittui Utøyan ammuskelun yhteydessä ja 30 pommi-iskussa. 31 iskuissa vakavasti loukkaantunutta on sairaalahoidossa.
Poliisin pidättämä norjalainen mies Anders Behring Breivik on tunnustanut sekä pommi-iskun että ammuskelun, mutta kiistää olevansa syyllinen mihinkään rikokseen. Breivikin asianajaja sanoi tämän motiiviksi halun synnyttää vallankumous norjalaisessa yhteiskunnassa. Internet-kirjoitustensa perusteella Breivik piti muslimien muuttoa Euroopan maihin suurena yhteiskunnallisena uhkana.
Breivik on poliisin mukaan kertonut toimineensa yksin, vaikka jotkut Utøyan saarella olleet ovat kertoneet että asemiehiä olisi ollut kaksi. Poliisi pidätti ja kuulusteli tänään useita ihmisiä, mutta heidät päästettiin vapaaksi, koska heillä ei ollut mitään yhteyttä iskuihin.
Pääministeri Jens Stoltenberg puhui tänään kuolonuhrien muistolle järjestetyssä jumalanpalveluksessa, johon osallistuivat myös kuningas Harald ja kuningatar Sonja. Stoltenberg sanoi, että Norjaa on kohdannut kansallinen tragedia.
25. heinäkuuta 2011
Viranomaiset ovat oikaisseet tiedon kuolonuhrien määrästä, katso uutinen Viranomaiset tiedottivat väärin Norjan iskujen uhriluvun.
","https://fi.wikinews.org/wiki/Ainakin_93_kuollut_Norjan_tragediassa
",Norjan,"(19, 25)","(10.0, 62.0)",37
37,"Ainakin 93 kuollut Norjan tragediassa – Wikiuutiset
24. heinäkuuta 2011
Norjassa perjantaina tehdyn pommi-iskun ja ampumisten kuolonuhreja on vahvistettu olevan 93. Lisäksi tiettävästi viisi henkeä on kadoksissa, eikä poliisi usko heidän löytyvän enää elossa. Kuolonuhreista seitsemän kuoli räjähdyksissä Oslossa Norjan hallituksen rakennusten luona ja 85 ammuttiin kuoliaaksi työväenpuolueen nuorisojärjestön leirillä Utøyan saarella. Yksi uhreista haavoittui Utøyalla ja kuoli tänään Oslon keskussairaalassa.
67 ihmistä haavoittui Utøyan ammuskelun yhteydessä ja 30 pommi-iskussa. 31 iskuissa vakavasti loukkaantunutta on sairaalahoidossa.
Poliisin pidättämä norjalainen mies Anders Behring Breivik on tunnustanut sekä pommi-iskun että ammuskelun, mutta kiistää olevansa syyllinen mihinkään rikokseen. Breivikin asianajaja sanoi tämän motiiviksi halun synnyttää vallankumous norjalaisessa yhteiskunnassa. Internet-kirjoitustensa perusteella Breivik piti muslimien muuttoa Euroopan maihin suurena yhteiskunnallisena uhkana.
Breivik on poliisin mukaan kertonut toimineensa yksin, vaikka jotkut Utøyan saarella olleet ovat kertoneet että asemiehiä olisi ollut kaksi. Poliisi pidätti ja kuulusteli tänään useita ihmisiä, mutta heidät päästettiin vapaaksi, koska heillä ei ollut mitään yhteyttä iskuihin.
Pääministeri Jens Stoltenberg puhui tänään kuolonuhrien muistolle järjestetyssä jumalanpalveluksessa, johon osallistuivat myös kuningas Harald ja kuningatar Sonja. Stoltenberg sanoi, että Norjaa on kohdannut kansallinen tragedia.
25. heinäkuuta 2011
Viranomaiset ovat oikaisseet tiedon kuolonuhrien määrästä, katso uutinen Viranomaiset tiedottivat väärin Norjan iskujen uhriluvun.
","https://fi.wikinews.org/wiki/Ainakin_93_kuollut_Norjan_tragediassa
",Norjassa,"(73, 81)","(10.0, 62.0)",37
37,"Ainakin 93 kuollut Norjan tragediassa – Wikiuutiset
24. heinäkuuta 2011
Norjassa perjantaina tehdyn pommi-iskun ja ampumisten kuolonuhreja on vahvistettu olevan 93. Lisäksi tiettävästi viisi henkeä on kadoksissa, eikä poliisi usko heidän löytyvän enää elossa. Kuolonuhreista seitsemän kuoli räjähdyksissä Oslossa Norjan hallituksen rakennusten luona ja 85 ammuttiin kuoliaaksi työväenpuolueen nuorisojärjestön leirillä Utøyan saarella. Yksi uhreista haavoittui Utøyalla ja kuoli tänään Oslon keskussairaalassa.
67 ihmistä haavoittui Utøyan ammuskelun yhteydessä ja 30 pommi-iskussa. 31 iskuissa vakavasti loukkaantunutta on sairaalahoidossa.
Poliisin pidättämä norjalainen mies Anders Behring Breivik on tunnustanut sekä pommi-iskun että ammuskelun, mutta kiistää olevansa syyllinen mihinkään rikokseen. Breivikin asianajaja sanoi tämän motiiviksi halun synnyttää vallankumous norjalaisessa yhteiskunnassa. Internet-kirjoitustensa perusteella Breivik piti muslimien muuttoa Euroopan maihin suurena yhteiskunnallisena uhkana.
Breivik on poliisin mukaan kertonut toimineensa yksin, vaikka jotkut Utøyan saarella olleet ovat kertoneet että asemiehiä olisi ollut kaksi. Poliisi pidätti ja kuulusteli tänään useita ihmisiä, mutta heidät päästettiin vapaaksi, koska heillä ei ollut mitään yhteyttä iskuihin.
Pääministeri Jens Stoltenberg puhui tänään kuolonuhrien muistolle järjestetyssä jumalanpalveluksessa, johon osallistuivat myös kuningas Harald ja kuningatar Sonja. Stoltenberg sanoi, että Norjaa on kohdannut kansallinen tragedia.
25. heinäkuuta 2011
Viranomaiset ovat oikaisseet tiedon kuolonuhrien määrästä, katso uutinen Viranomaiset tiedottivat väärin Norjan iskujen uhriluvun.
","https://fi.wikinews.org/wiki/Ainakin_93_kuollut_Norjan_tragediassa
",Oslossa,"(306, 313)","(10.74609, 59.91273)",37
37,"Ainakin 93 kuollut Norjan tragediassa – Wikiuutiset
24. heinäkuuta 2011
Norjassa perjantaina tehdyn pommi-iskun ja ampumisten kuolonuhreja on vahvistettu olevan 93. Lisäksi tiettävästi viisi henkeä on kadoksissa, eikä poliisi usko heidän löytyvän enää elossa. Kuolonuhreista seitsemän kuoli räjähdyksissä Oslossa Norjan hallituksen rakennusten luona ja 85 ammuttiin kuoliaaksi työväenpuolueen nuorisojärjestön leirillä Utøyan saarella. Yksi uhreista haavoittui Utøyalla ja kuoli tänään Oslon keskussairaalassa.
67 ihmistä haavoittui Utøyan ammuskelun yhteydessä ja 30 pommi-iskussa. 31 iskuissa vakavasti loukkaantunutta on sairaalahoidossa.
Poliisin pidättämä norjalainen mies Anders Behring Breivik on tunnustanut sekä pommi-iskun että ammuskelun, mutta kiistää olevansa syyllinen mihinkään rikokseen. Breivikin asianajaja sanoi tämän motiiviksi halun synnyttää vallankumous norjalaisessa yhteiskunnassa. Internet-kirjoitustensa perusteella Breivik piti muslimien muuttoa Euroopan maihin suurena yhteiskunnallisena uhkana.
Breivik on poliisin mukaan kertonut toimineensa yksin, vaikka jotkut Utøyan saarella olleet ovat kertoneet että asemiehiä olisi ollut kaksi. Poliisi pidätti ja kuulusteli tänään useita ihmisiä, mutta heidät päästettiin vapaaksi, koska heillä ei ollut mitään yhteyttä iskuihin.
Pääministeri Jens Stoltenberg puhui tänään kuolonuhrien muistolle järjestetyssä jumalanpalveluksessa, johon osallistuivat myös kuningas Harald ja kuningatar Sonja. Stoltenberg sanoi, että Norjaa on kohdannut kansallinen tragedia.
25. heinäkuuta 2011
Viranomaiset ovat oikaisseet tiedon kuolonuhrien määrästä, katso uutinen Viranomaiset tiedottivat väärin Norjan iskujen uhriluvun.
","https://fi.wikinews.org/wiki/Ainakin_93_kuollut_Norjan_tragediassa
",Norjan,"(314, 320)","(10.0, 62.0)",37
37,"Ainakin 93 kuollut Norjan tragediassa – Wikiuutiset
24. heinäkuuta 2011
Norjassa perjantaina tehdyn pommi-iskun ja ampumisten kuolonuhreja on vahvistettu olevan 93. Lisäksi tiettävästi viisi henkeä on kadoksissa, eikä poliisi usko heidän löytyvän enää elossa. Kuolonuhreista seitsemän kuoli räjähdyksissä Oslossa Norjan hallituksen rakennusten luona ja 85 ammuttiin kuoliaaksi työväenpuolueen nuorisojärjestön leirillä Utøyan saarella. Yksi uhreista haavoittui Utøyalla ja kuoli tänään Oslon keskussairaalassa.
67 ihmistä haavoittui Utøyan ammuskelun yhteydessä ja 30 pommi-iskussa. 31 iskuissa vakavasti loukkaantunutta on sairaalahoidossa.
Poliisin pidättämä norjalainen mies Anders Behring Breivik on tunnustanut sekä pommi-iskun että ammuskelun, mutta kiistää olevansa syyllinen mihinkään rikokseen. Breivikin asianajaja sanoi tämän motiiviksi halun synnyttää vallankumous norjalaisessa yhteiskunnassa. Internet-kirjoitustensa perusteella Breivik piti muslimien muuttoa Euroopan maihin suurena yhteiskunnallisena uhkana.
Breivik on poliisin mukaan kertonut toimineensa yksin, vaikka jotkut Utøyan saarella olleet ovat kertoneet että asemiehiä olisi ollut kaksi. Poliisi pidätti ja kuulusteli tänään useita ihmisiä, mutta heidät päästettiin vapaaksi, koska heillä ei ollut mitään yhteyttä iskuihin.
Pääministeri Jens Stoltenberg puhui tänään kuolonuhrien muistolle järjestetyssä jumalanpalveluksessa, johon osallistuivat myös kuningas Harald ja kuningatar Sonja. Stoltenberg sanoi, että Norjaa on kohdannut kansallinen tragedia.
25. heinäkuuta 2011
Viranomaiset ovat oikaisseet tiedon kuolonuhrien määrästä, katso uutinen Viranomaiset tiedottivat väärin Norjan iskujen uhriluvun.
","https://fi.wikinews.org/wiki/Ainakin_93_kuollut_Norjan_tragediassa
",Utøyan,"(420, 426)","(10.25083, 60.02555)",37
37,"Ainakin 93 kuollut Norjan tragediassa – Wikiuutiset
24. heinäkuuta 2011
Norjassa perjantaina tehdyn pommi-iskun ja ampumisten kuolonuhreja on vahvistettu olevan 93. Lisäksi tiettävästi viisi henkeä on kadoksissa, eikä poliisi usko heidän löytyvän enää elossa. Kuolonuhreista seitsemän kuoli räjähdyksissä Oslossa Norjan hallituksen rakennusten luona ja 85 ammuttiin kuoliaaksi työväenpuolueen nuorisojärjestön leirillä Utøyan saarella. Yksi uhreista haavoittui Utøyalla ja kuoli tänään Oslon keskussairaalassa.
67 ihmistä haavoittui Utøyan ammuskelun yhteydessä ja 30 pommi-iskussa. 31 iskuissa vakavasti loukkaantunutta on sairaalahoidossa.
Poliisin pidättämä norjalainen mies Anders Behring Breivik on tunnustanut sekä pommi-iskun että ammuskelun, mutta kiistää olevansa syyllinen mihinkään rikokseen. Breivikin asianajaja sanoi tämän motiiviksi halun synnyttää vallankumous norjalaisessa yhteiskunnassa. Internet-kirjoitustensa perusteella Breivik piti muslimien muuttoa Euroopan maihin suurena yhteiskunnallisena uhkana.
Breivik on poliisin mukaan kertonut toimineensa yksin, vaikka jotkut Utøyan saarella olleet ovat kertoneet että asemiehiä olisi ollut kaksi. Poliisi pidätti ja kuulusteli tänään useita ihmisiä, mutta heidät päästettiin vapaaksi, koska heillä ei ollut mitään yhteyttä iskuihin.
Pääministeri Jens Stoltenberg puhui tänään kuolonuhrien muistolle järjestetyssä jumalanpalveluksessa, johon osallistuivat myös kuningas Harald ja kuningatar Sonja. Stoltenberg sanoi, että Norjaa on kohdannut kansallinen tragedia.
25. heinäkuuta 2011
Viranomaiset ovat oikaisseet tiedon kuolonuhrien määrästä, katso uutinen Viranomaiset tiedottivat väärin Norjan iskujen uhriluvun.
","https://fi.wikinews.org/wiki/Ainakin_93_kuollut_Norjan_tragediassa
",Utøyalla,"(462, 470)","(10.25083, 60.02555)",37
37,"Ainakin 93 kuollut Norjan tragediassa – Wikiuutiset
24. heinäkuuta 2011
Norjassa perjantaina tehdyn pommi-iskun ja ampumisten kuolonuhreja on vahvistettu olevan 93. Lisäksi tiettävästi viisi henkeä on kadoksissa, eikä poliisi usko heidän löytyvän enää elossa. Kuolonuhreista seitsemän kuoli räjähdyksissä Oslossa Norjan hallituksen rakennusten luona ja 85 ammuttiin kuoliaaksi työväenpuolueen nuorisojärjestön leirillä Utøyan saarella. Yksi uhreista haavoittui Utøyalla ja kuoli tänään Oslon keskussairaalassa.
67 ihmistä haavoittui Utøyan ammuskelun yhteydessä ja 30 pommi-iskussa. 31 iskuissa vakavasti loukkaantunutta on sairaalahoidossa.
Poliisin pidättämä norjalainen mies Anders Behring Breivik on tunnustanut sekä pommi-iskun että ammuskelun, mutta kiistää olevansa syyllinen mihinkään rikokseen. Breivikin asianajaja sanoi tämän motiiviksi halun synnyttää vallankumous norjalaisessa yhteiskunnassa. Internet-kirjoitustensa perusteella Breivik piti muslimien muuttoa Euroopan maihin suurena yhteiskunnallisena uhkana.
Breivik on poliisin mukaan kertonut toimineensa yksin, vaikka jotkut Utøyan saarella olleet ovat kertoneet että asemiehiä olisi ollut kaksi. Poliisi pidätti ja kuulusteli tänään useita ihmisiä, mutta heidät päästettiin vapaaksi, koska heillä ei ollut mitään yhteyttä iskuihin.
Pääministeri Jens Stoltenberg puhui tänään kuolonuhrien muistolle järjestetyssä jumalanpalveluksessa, johon osallistuivat myös kuningas Harald ja kuningatar Sonja. Stoltenberg sanoi, että Norjaa on kohdannut kansallinen tragedia.
25. heinäkuuta 2011
Viranomaiset ovat oikaisseet tiedon kuolonuhrien määrästä, katso uutinen Viranomaiset tiedottivat väärin Norjan iskujen uhriluvun.
","https://fi.wikinews.org/wiki/Ainakin_93_kuollut_Norjan_tragediassa
",Utøyan,"(534, 540)","(10.25083, 60.02555)",37
37,"Ainakin 93 kuollut Norjan tragediassa – Wikiuutiset
24. heinäkuuta 2011
Norjassa perjantaina tehdyn pommi-iskun ja ampumisten kuolonuhreja on vahvistettu olevan 93. Lisäksi tiettävästi viisi henkeä on kadoksissa, eikä poliisi usko heidän löytyvän enää elossa. Kuolonuhreista seitsemän kuoli räjähdyksissä Oslossa Norjan hallituksen rakennusten luona ja 85 ammuttiin kuoliaaksi työväenpuolueen nuorisojärjestön leirillä Utøyan saarella. Yksi uhreista haavoittui Utøyalla ja kuoli tänään Oslon keskussairaalassa.
67 ihmistä haavoittui Utøyan ammuskelun yhteydessä ja 30 pommi-iskussa. 31 iskuissa vakavasti loukkaantunutta on sairaalahoidossa.
Poliisin pidättämä norjalainen mies Anders Behring Breivik on tunnustanut sekä pommi-iskun että ammuskelun, mutta kiistää olevansa syyllinen mihinkään rikokseen. Breivikin asianajaja sanoi tämän motiiviksi halun synnyttää vallankumous norjalaisessa yhteiskunnassa. Internet-kirjoitustensa perusteella Breivik piti muslimien muuttoa Euroopan maihin suurena yhteiskunnallisena uhkana.
Breivik on poliisin mukaan kertonut toimineensa yksin, vaikka jotkut Utøyan saarella olleet ovat kertoneet että asemiehiä olisi ollut kaksi. Poliisi pidätti ja kuulusteli tänään useita ihmisiä, mutta heidät päästettiin vapaaksi, koska heillä ei ollut mitään yhteyttä iskuihin.
Pääministeri Jens Stoltenberg puhui tänään kuolonuhrien muistolle järjestetyssä jumalanpalveluksessa, johon osallistuivat myös kuningas Harald ja kuningatar Sonja. Stoltenberg sanoi, että Norjaa on kohdannut kansallinen tragedia.
25. heinäkuuta 2011
Viranomaiset ovat oikaisseet tiedon kuolonuhrien määrästä, katso uutinen Viranomaiset tiedottivat väärin Norjan iskujen uhriluvun.
","https://fi.wikinews.org/wiki/Ainakin_93_kuollut_Norjan_tragediassa
",Euroopan,"(975, 983)","(9.14062, 48.69096)",37
37,"Ainakin 93 kuollut Norjan tragediassa – Wikiuutiset
24. heinäkuuta 2011
Norjassa perjantaina tehdyn pommi-iskun ja ampumisten kuolonuhreja on vahvistettu olevan 93. Lisäksi tiettävästi viisi henkeä on kadoksissa, eikä poliisi usko heidän löytyvän enää elossa. Kuolonuhreista seitsemän kuoli räjähdyksissä Oslossa Norjan hallituksen rakennusten luona ja 85 ammuttiin kuoliaaksi työväenpuolueen nuorisojärjestön leirillä Utøyan saarella. Yksi uhreista haavoittui Utøyalla ja kuoli tänään Oslon keskussairaalassa.
67 ihmistä haavoittui Utøyan ammuskelun yhteydessä ja 30 pommi-iskussa. 31 iskuissa vakavasti loukkaantunutta on sairaalahoidossa.
Poliisin pidättämä norjalainen mies Anders Behring Breivik on tunnustanut sekä pommi-iskun että ammuskelun, mutta kiistää olevansa syyllinen mihinkään rikokseen. Breivikin asianajaja sanoi tämän motiiviksi halun synnyttää vallankumous norjalaisessa yhteiskunnassa. Internet-kirjoitustensa perusteella Breivik piti muslimien muuttoa Euroopan maihin suurena yhteiskunnallisena uhkana.
Breivik on poliisin mukaan kertonut toimineensa yksin, vaikka jotkut Utøyan saarella olleet ovat kertoneet että asemiehiä olisi ollut kaksi. Poliisi pidätti ja kuulusteli tänään useita ihmisiä, mutta heidät päästettiin vapaaksi, koska heillä ei ollut mitään yhteyttä iskuihin.
Pääministeri Jens Stoltenberg puhui tänään kuolonuhrien muistolle järjestetyssä jumalanpalveluksessa, johon osallistuivat myös kuningas Harald ja kuningatar Sonja. Stoltenberg sanoi, että Norjaa on kohdannut kansallinen tragedia.
25. heinäkuuta 2011
Viranomaiset ovat oikaisseet tiedon kuolonuhrien määrästä, katso uutinen Viranomaiset tiedottivat väärin Norjan iskujen uhriluvun.
","https://fi.wikinews.org/wiki/Ainakin_93_kuollut_Norjan_tragediassa
",Utøyan,"(1095, 1101)","(10.25083, 60.02555)",37
37,"Ainakin 93 kuollut Norjan tragediassa – Wikiuutiset
24. heinäkuuta 2011
Norjassa perjantaina tehdyn pommi-iskun ja ampumisten kuolonuhreja on vahvistettu olevan 93. Lisäksi tiettävästi viisi henkeä on kadoksissa, eikä poliisi usko heidän löytyvän enää elossa. Kuolonuhreista seitsemän kuoli räjähdyksissä Oslossa Norjan hallituksen rakennusten luona ja 85 ammuttiin kuoliaaksi työväenpuolueen nuorisojärjestön leirillä Utøyan saarella. Yksi uhreista haavoittui Utøyalla ja kuoli tänään Oslon keskussairaalassa.
67 ihmistä haavoittui Utøyan ammuskelun yhteydessä ja 30 pommi-iskussa. 31 iskuissa vakavasti loukkaantunutta on sairaalahoidossa.
Poliisin pidättämä norjalainen mies Anders Behring Breivik on tunnustanut sekä pommi-iskun että ammuskelun, mutta kiistää olevansa syyllinen mihinkään rikokseen. Breivikin asianajaja sanoi tämän motiiviksi halun synnyttää vallankumous norjalaisessa yhteiskunnassa. Internet-kirjoitustensa perusteella Breivik piti muslimien muuttoa Euroopan maihin suurena yhteiskunnallisena uhkana.
Breivik on poliisin mukaan kertonut toimineensa yksin, vaikka jotkut Utøyan saarella olleet ovat kertoneet että asemiehiä olisi ollut kaksi. Poliisi pidätti ja kuulusteli tänään useita ihmisiä, mutta heidät päästettiin vapaaksi, koska heillä ei ollut mitään yhteyttä iskuihin.
Pääministeri Jens Stoltenberg puhui tänään kuolonuhrien muistolle järjestetyssä jumalanpalveluksessa, johon osallistuivat myös kuningas Harald ja kuningatar Sonja. Stoltenberg sanoi, että Norjaa on kohdannut kansallinen tragedia.
25. heinäkuuta 2011
Viranomaiset ovat oikaisseet tiedon kuolonuhrien määrästä, katso uutinen Viranomaiset tiedottivat väärin Norjan iskujen uhriluvun.
","https://fi.wikinews.org/wiki/Ainakin_93_kuollut_Norjan_tragediassa
",Norjaa,"(1491, 1497)","(10.0, 62.0)",37
37,"Ainakin 93 kuollut Norjan tragediassa – Wikiuutiset
24. heinäkuuta 2011
Norjassa perjantaina tehdyn pommi-iskun ja ampumisten kuolonuhreja on vahvistettu olevan 93. Lisäksi tiettävästi viisi henkeä on kadoksissa, eikä poliisi usko heidän löytyvän enää elossa. Kuolonuhreista seitsemän kuoli räjähdyksissä Oslossa Norjan hallituksen rakennusten luona ja 85 ammuttiin kuoliaaksi työväenpuolueen nuorisojärjestön leirillä Utøyan saarella. Yksi uhreista haavoittui Utøyalla ja kuoli tänään Oslon keskussairaalassa.
67 ihmistä haavoittui Utøyan ammuskelun yhteydessä ja 30 pommi-iskussa. 31 iskuissa vakavasti loukkaantunutta on sairaalahoidossa.
Poliisin pidättämä norjalainen mies Anders Behring Breivik on tunnustanut sekä pommi-iskun että ammuskelun, mutta kiistää olevansa syyllinen mihinkään rikokseen. Breivikin asianajaja sanoi tämän motiiviksi halun synnyttää vallankumous norjalaisessa yhteiskunnassa. Internet-kirjoitustensa perusteella Breivik piti muslimien muuttoa Euroopan maihin suurena yhteiskunnallisena uhkana.
Breivik on poliisin mukaan kertonut toimineensa yksin, vaikka jotkut Utøyan saarella olleet ovat kertoneet että asemiehiä olisi ollut kaksi. Poliisi pidätti ja kuulusteli tänään useita ihmisiä, mutta heidät päästettiin vapaaksi, koska heillä ei ollut mitään yhteyttä iskuihin.
Pääministeri Jens Stoltenberg puhui tänään kuolonuhrien muistolle järjestetyssä jumalanpalveluksessa, johon osallistuivat myös kuningas Harald ja kuningatar Sonja. Stoltenberg sanoi, että Norjaa on kohdannut kansallinen tragedia.
25. heinäkuuta 2011
Viranomaiset ovat oikaisseet tiedon kuolonuhrien määrästä, katso uutinen Viranomaiset tiedottivat väärin Norjan iskujen uhriluvun.
","https://fi.wikinews.org/wiki/Ainakin_93_kuollut_Norjan_tragediassa
",Norjan,"(1658, 1664)","(10.0, 62.0)",37
